geohash,estaciones_sitp_100,estaciones_sitp_200,estaciones_sitp_500,estaciones_tm_100,estaciones_tm_200,estaciones_tm_500,supermarkets_100,supermarkets_200,supermarkets_500
d2g6ejf0,1,6,20,0,0,0,0,1,6
d2g6dyzn,0,2,16,0,0,0,0,2,8
d2g6gndy,1,4,16,0,0,0,2,3,13
d2g6dgy5,2,3,17,0,0,0,0,4,14
d2g694ud,0,0,7,0,0,0,0,0,0
d2g6dgnf,0,0,21,0,0,0,1,1,16
d2g6g25p,1,2,17,0,0,0,2,2,5
d2g6ghnm,0,0,13,0,0,0,0,1,15
d2g6bcrt,2,5,20,0,0,0,0,3,6
d2g6dfb7,0,0,13,0,0,2,0,0,6
d2g68qbf,3,6,10,0,0,0,0,0,0
d2g63v24,0,2,10,0,0,0,0,1,2
d2g62f21,2,4,28,0,0,1,0,1,3
d2g6dvdw,0,1,12,0,0,1,0,0,5
d2g6f2rx,0,2,6,0,0,1,1,2,3
d2g6fqwq,0,1,8,0,0,0,0,0,4
d2g6dfrf,0,2,13,0,0,0,0,3,9
d2g6g3h6,0,1,30,0,0,0,0,1,4
d2g6f88b,0,0,9,0,0,1,0,0,3
d2g6f56v,0,0,15,0,0,0,0,1,5
d2g66v67,0,1,9,0,0,0,0,0,1
d2g6e42g,0,0,14,0,0,0,0,0,5
d2g60bzz,0,2,12,0,0,0,0,0,0
d2g66v67,0,1,9,0,0,0,0,0,1
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g6e100,0,3,13,0,0,0,0,0,2
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g66vb2,0,1,26,0,0,0,1,1,14
d2g3cq5t,0,0,21,0,0,2,1,2,11
d2g6e46w,0,2,15,0,0,0,0,0,2
d2g662yt,0,3,30,0,0,2,2,8,34
d2g66v67,0,1,9,0,0,0,0,0,1
d2g6ep02,1,2,19,0,0,0,0,1,8
d2g754kh,0,2,13,0,0,0,0,0,2
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g66y6u,0,1,16,0,0,0,0,1,2
d2g6e499,0,0,16,0,0,0,0,0,6
d2g6dfxz,2,4,12,0,0,0,1,3,11
d2g6gh6p,1,3,17,0,0,0,0,2,8
d2g6dftd,0,2,22,0,0,0,1,4,14
d2g66y6y,0,0,19,0,0,0,0,1,2
d2g753n2,0,0,8,0,0,0,0,0,1
d2g740hc,2,4,18,0,0,0,0,1,4
d2g6e5cx,1,3,29,0,0,0,0,2,14
d2g6epcq,0,0,24,0,0,0,0,0,1
d2g6fts4,0,2,12,0,0,0,0,0,1
d2g6duf9,0,0,15,0,0,1,0,0,6
d2g6g6hh,0,4,31,0,0,0,0,1,7
d2g6dgs8,0,3,16,0,0,0,1,3,14
d2g6dv17,1,2,18,0,0,1,0,1,4
d2g6g2vn,0,3,28,0,0,0,0,0,3
d2g6gheb,0,2,20,0,0,0,0,0,8
d2g6e0cj,0,2,10,0,0,0,0,0,0
d2g64tbe,1,6,24,1,1,3,1,3,22
d2g6ghvf,2,4,12,0,0,0,1,3,8
d2g6f8pf,0,0,4,0,0,0,0,2,5
d2g6dhzu,1,2,21,1,1,1,0,2,9
d2g66e5h,1,10,31,0,0,1,3,8,30
d2g6fnjb,0,2,12,0,0,1,0,4,11
d2g69h0u,2,6,22,0,0,0,0,1,3
d2g6f8r8,0,0,5,0,0,0,1,1,4
d2g6emj2,0,0,0,0,0,0,0,0,0
d2g6390v,1,3,15,0,0,0,4,11,40
d2g66zt8,0,0,9,0,0,0,0,0,2
d2g68exe,2,5,24,0,0,0,0,0,16
d2g68qkq,0,1,10,0,0,0,0,0,3
d2g68fky,0,0,12,0,0,0,0,0,8
d2g6g6ec,1,4,28,0,0,0,0,2,8
d2g68qkq,0,1,10,0,0,0,0,0,3
d2g6em7y,0,0,12,0,0,0,0,0,2
d2g6dzhw,0,2,14,0,0,1,0,0,9
d2g69xvm,0,2,19,0,0,1,1,1,24
d2g61pc2,1,6,24,0,0,0,0,2,26
d2g63nf5,0,0,13,0,0,0,0,0,7
d2g6903m,1,2,12,0,0,0,0,0,1
d2g750w0,2,3,13,0,0,0,0,3,6
d2g68s25,0,2,12,0,0,0,0,0,1
d2g61xkg,0,0,11,0,0,0,0,3,10
d2g6c351,3,6,26,0,0,0,0,0,20
d2g66ye8,0,0,11,0,0,0,0,0,2
d2g6e5kd,0,3,10,0,0,0,0,0,4
d2g66sjj,1,5,28,0,0,1,2,2,21
d2g6dch0,0,4,19,0,0,0,0,0,8
d2g6e5th,0,3,22,0,0,0,0,0,6
d2g6dzsz,0,1,14,0,0,2,0,1,6
d2g6ep9g,0,0,23,0,0,0,0,0,7
d2g6f367,1,3,14,0,0,0,0,0,1
d2g6dbk4,1,4,22,0,0,0,0,1,4
d2g6f0xe,2,3,10,0,0,0,0,0,0
d2g66e5b,2,5,27,0,0,1,0,5,23
d2g66de9,6,6,24,0,0,2,1,3,19
d2g6e5tn,0,3,21,0,0,0,0,0,6
d2g69t7m,0,6,20,0,0,0,0,1,8
d2g62bnd,0,11,26,0,0,0,0,1,8
d2g6g888,0,4,17,0,0,0,0,0,1
d2g66e5c,1,5,27,0,0,1,1,6,24
d2g6dbv8,0,3,17,0,0,0,0,0,3
d2g6epmk,0,0,15,0,0,0,4,5,14
d2g6d40k,2,7,16,0,0,0,0,0,5
d2g6du6m,0,0,13,0,0,1,0,2,6
d2g6c0zd,0,4,22,0,0,0,0,3,27
d2g66e5b,2,5,27,0,0,1,0,5,23
d2g6g00v,0,0,19,0,0,0,0,0,1
d2g63p8f,0,0,10,0,0,0,0,0,8
d2g6g4ud,0,0,7,0,0,0,0,0,6
d2g68qch,3,6,10,0,0,0,0,0,0
d2g6dcj4,2,3,20,0,0,0,0,1,6
d2g6911c,1,4,14,0,0,0,0,0,4
d2g695p1,1,2,13,0,0,0,0,0,3
d2g6ch1u,0,0,8,0,0,0,2,2,4
d2g6g3h6,0,1,30,0,0,0,0,1,4
d2g6dbyj,0,5,16,0,0,0,0,0,4
d2g66tt8,1,6,33,0,0,1,1,4,29
d2g64qxf,0,3,33,0,0,3,0,3,21
d2g6ej9d,1,6,20,0,0,0,0,0,6
d2g61y1m,0,4,23,0,1,2,0,1,8
d2g6g7kx,0,0,22,0,0,0,1,1,10
d2g6cdtr,0,1,19,0,0,0,0,0,5
d2g71cxv,3,3,15,0,0,0,1,3,5
d2g6fwbg,0,0,6,0,0,0,0,0,4
d2g6gh7y,0,2,21,0,0,0,0,0,9
d2g6ghvf,2,4,12,0,0,0,1,3,8
d2g6gjdu,2,6,19,0,0,0,0,1,6
d2g6dgs8,0,3,16,0,0,0,1,3,14
d2g71f63,0,1,9,0,0,0,0,1,7
d2g663jz,1,6,32,0,0,3,2,8,34
d2g6df92,0,2,18,0,0,2,0,4,13
d2g6d76n,1,1,4,0,0,1,0,1,7
d2g75k4u,0,2,21,0,0,0,0,0,6
d2g6e4jj,1,2,13,0,0,0,0,0,1
d2g6dcxy,0,0,18,0,0,0,0,0,5
d2g6duhd,1,2,18,0,0,0,0,2,16
d2g6e4mf,0,2,11,0,0,0,0,0,0
d2g6dgnb,0,1,21,0,0,0,0,2,16
d2g66r36,1,2,14,0,0,2,0,0,4
d2g6e4dd,0,1,15,0,0,0,0,0,3
d2g64pw6,0,4,25,0,0,1,0,0,5
d2g6e5kz,0,2,18,0,0,0,0,0,6
d2g66qyv,0,5,20,0,0,0,0,1,18
d2g6en1s,2,5,18,0,0,0,1,3,4
d2g75k4z,1,2,17,0,0,0,0,0,6
d2g6g884,1,2,17,0,0,0,0,0,1
d2g6dydu,0,1,6,0,0,2,1,2,8
d2g6eq91,0,1,28,0,0,0,0,0,7
d2g6cvs6,2,5,27,0,0,0,0,1,8
d2g6g7kv,0,0,26,0,0,0,1,1,10
d2g62nyb,0,7,19,0,0,0,0,1,2
d2g6e000,0,0,4,0,0,0,0,0,0
d2g6164k,0,3,19,0,0,0,0,0,6
d2g66e5c,1,5,27,0,0,1,1,6,24
d2g66e5b,2,5,27,0,0,1,0,5,23
d2g6eqku,0,0,20,0,0,0,1,1,5
d2g69hdd,1,5,20,0,0,0,0,0,1
d2g6fn1y,0,0,14,0,0,1,0,2,11
d2g6e4bc,0,2,15,0,0,0,0,1,8
d2g66m9p,0,1,14,1,1,2,0,1,3
d2g4rtpe,2,2,15,0,0,0,0,0,3
d2g6ghkj,1,2,21,0,0,0,0,0,9
d2g68dnz,2,2,17,0,0,0,0,2,4
d2g61v05,0,4,33,0,0,1,0,1,10
d2g74yn6,0,0,0,0,0,0,0,0,0
d2g6ensy,1,2,20,0,0,0,0,1,13
d2g62qbf,0,2,14,0,0,0,0,0,2
d2g6g0s3,0,5,18,0,0,0,1,2,3
d2g6dcj4,2,3,20,0,0,0,0,1,6
d2g6dgxg,0,2,18,0,0,0,1,2,16
d2g6enq6,1,2,15,0,0,0,0,0,4
d2g66xu3,0,3,27,0,0,2,1,3,12
d2g692zf,0,3,13,0,0,0,0,0,1
d2g753n2,0,0,8,0,0,0,0,0,1
d2g6gnk4,0,3,15,0,0,0,0,1,10
d2g66vb2,0,1,26,0,0,0,1,1,14
d2g6dxr5,0,0,8,0,0,0,0,0,4
d2g66ter,0,4,35,0,0,2,0,9,30
d2g66z32,0,9,37,0,0,0,0,1,9
d2g6gpk2,1,5,25,0,0,0,1,9,21
d2g740hc,2,4,18,0,0,0,0,1,4
d2g6fbm7,0,0,13,0,0,1,0,2,3
d2g6dfxk,2,5,11,0,0,0,3,3,13
d2g66zv7,0,0,12,0,0,0,0,0,2
d2g6g7td,0,0,20,0,0,0,1,1,6
d2g68fn3,0,1,11,0,0,0,1,1,7
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g6gnk4,0,3,15,0,0,0,0,1,10
d2g6dzw0,1,5,12,0,0,0,0,0,6
d2g6dftk,0,2,22,0,0,0,2,6,14
d2g668dk,0,3,26,0,0,1,1,5,16
d2g6e4u8,1,4,13,0,0,0,0,0,0
d2g6grz9,0,2,22,0,0,0,1,1,5
d2g6db50,0,4,27,0,0,0,0,1,7
d2g6dz5x,0,2,9,0,1,1,0,2,8
d2g6dvnu,1,7,27,0,0,0,0,3,9
d2g638h2,0,2,19,0,0,0,0,4,12
d2g6dbxq,3,4,14,0,0,0,0,0,0
d2g6e4fs,0,1,15,0,0,0,0,0,3
d2g62z7e,2,5,16,0,0,0,0,0,4
d2g6dgs8,0,3,16,0,0,0,1,3,14
d2g66ek8,2,5,25,0,0,1,2,5,26
d2g6e42p,0,3,11,0,0,0,0,3,11
d2g6ff6m,0,1,14,0,0,1,1,3,11
d2g6dg7e,1,3,15,0,0,0,0,1,11
d2g66qnj,0,2,22,0,0,0,1,4,13
d2g6dgmp,1,2,14,0,0,0,1,1,17
d2g6dc0u,2,4,17,0,0,1,0,1,18
d2g6g147,0,0,11,0,0,0,0,0,0
d2g6164k,0,3,19,0,0,0,0,0,6
d2g6cmt8,1,2,5,0,0,0,0,0,0
d2g6941m,0,2,8,0,0,0,0,0,2
d2g63dve,2,3,10,0,0,1,0,0,2
d2g63pzp,0,0,3,0,0,0,0,0,2
d2g6dqck,0,2,14,0,0,0,0,0,8
d2g61vw8,0,2,27,0,0,1,0,0,4
d2g4rumj,0,2,19,0,0,0,0,1,7
d2g6e5vw,0,5,19,0,0,0,0,1,5
d2g71f75,0,1,8,0,0,0,1,2,4
d2g4rumj,0,2,19,0,0,0,0,1,7
d2g66euy,1,3,30,0,0,1,3,5,26
d2g6epj4,0,2,18,0,0,0,0,1,14
d2g6ej0x,1,5,25,0,0,0,0,2,7
d2g6ejdg,0,5,24,0,0,0,0,0,5
d2g6dc5t,1,2,19,0,0,0,0,1,10
d2g61e1y,0,3,20,0,0,0,0,1,9
d2g62f2c,0,7,27,0,0,1,1,1,3
d2g6dzvx,0,0,15,0,0,1,0,0,5
d2g64mz6,0,1,23,0,0,3,1,4,24
d2g753cw,0,0,6,0,0,0,0,0,5
d2g68dr9,0,4,16,0,0,0,1,2,4
d2g6f2n5,0,0,8,0,0,2,0,0,3
d2g6gnck,0,0,13,0,0,1,0,0,8
d2g6en3h,0,1,20,0,0,0,1,2,8
d2g69wq9,0,3,34,0,0,0,0,1,16
d2g66s0t,0,2,25,0,0,1,1,6,31
d2g6e5j7,2,3,11,0,0,0,0,0,1
d2g6eh5w,2,6,25,0,0,0,2,3,6
d2g6en1r,0,4,17,0,0,0,1,3,6
d2g6dugj,0,3,18,0,0,1,0,0,9
d2g6db7w,1,1,22,0,0,0,0,0,4
d2g6d976,2,3,17,0,0,0,0,1,11
d2g6e7zy,0,0,0,0,0,0,0,0,0
d2g63r8j,0,0,8,0,0,0,0,0,0
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6e1b2,0,1,16,0,0,0,0,0,3
d2g66zuf,0,1,14,0,0,0,0,0,3
d2g6dfyq,0,2,22,0,0,0,0,6,17
d2g6g6n2,0,6,26,0,0,0,0,0,5
d2g68gc5,2,6,19,0,0,0,0,0,9
d2g66szm,0,2,20,0,0,0,0,2,7
d2g6dgs3,0,3,16,0,0,0,0,3,12
d2g7590x,2,5,16,0,0,0,1,1,2
d2g6dg9n,0,2,10,0,0,1,0,0,3
d2g6dgkr,0,2,16,0,0,0,0,2,14
d2g6dg46,0,1,15,0,0,1,0,0,8
d2g6dg88,0,2,9,0,0,1,0,0,3
d2g6dbzf,2,4,15,0,0,0,0,0,1
d2g6dftk,0,2,22,0,0,0,2,6,14
d2g6g1ju,0,0,3,0,0,0,0,0,2
d2g6g2jq,2,6,26,0,0,0,1,2,7
d2g68s2d,1,2,13,0,0,0,0,0,1
d2g64w84,0,2,32,0,0,2,0,3,21
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g66sve,2,4,32,0,0,1,0,4,24
d2g66v35,2,4,16,0,0,0,0,0,7
d2g6ehce,1,7,27,0,0,0,0,1,7
d2g6fyh0,1,2,16,0,0,1,0,1,10
d2g6gqc5,0,2,15,0,0,0,0,0,18
d2g63gj2,0,1,15,0,0,0,0,1,12
d2g6ejzb,0,1,27,0,0,0,1,2,4
d2g6fgrf,0,2,16,0,0,1,0,3,13
d2g6e41m,0,3,15,0,0,0,0,1,4
d2g6ep4v,1,6,22,0,0,0,0,6,12
d2g6dg7v,1,1,16,0,0,0,0,1,11
d2g6dzsg,1,2,13,0,0,1,0,1,6
d2g66y6s,0,0,17,0,0,0,0,1,2
d2g752q4,1,3,14,0,0,0,0,0,7
d2g6dg7f,1,3,16,0,0,0,1,1,12
d2g6g754,2,7,19,0,0,0,0,2,12
d2g6dg5p,1,2,14,0,0,1,0,1,9
d2g6dfxn,2,5,15,0,0,0,3,4,13
d2g6ghgy,1,4,20,0,0,0,0,1,9
d2g6en92,0,2,21,0,0,0,0,1,9
d2g6df2u,0,3,16,0,0,2,4,4,12
d2g6d8fg,2,3,20,0,0,0,1,2,8
d2g6dyqb,1,1,13,0,0,0,0,1,8
d2g6fs1b,2,4,16,0,0,0,2,4,24
d2g6c4gb,0,2,11,0,0,0,1,1,10
d2g6gkcd,0,2,16,0,0,0,0,1,14
d2g66ysf,0,0,1,0,0,0,0,0,2
d2g6df2e,0,4,16,0,0,2,4,4,12
d2g6dc66,0,1,21,0,0,0,2,4,15
d2g6ep39,0,3,19,0,0,0,0,0,7
d2g6e5uc,0,3,21,0,0,0,0,1,6
d2g6ghqe,0,0,12,0,0,0,1,1,13
d2g6dcxv,0,0,18,0,0,0,0,0,5
d2g66y64,0,1,19,0,0,0,0,2,7
d2g6dgq0,0,2,21,0,0,0,1,1,20
d2g66zus,0,3,14,0,0,0,0,1,3
d2g6g6sd,2,3,27,0,0,0,0,6,8
d2g751gt,0,0,9,0,0,1,0,0,7
d2g6ghxp,0,2,13,0,0,0,0,2,11
d2g6dgjm,1,4,20,0,0,0,0,4,18
d2g6ep4q,1,6,22,0,0,0,0,1,8
d2g66zg3,5,8,27,0,0,0,0,0,6
d2g69dd5,0,2,20,0,0,1,0,1,7
d2g6en9n,0,0,20,0,0,0,0,0,10
d2g6df3t,2,2,18,0,0,1,0,5,13
d2g64qmx,4,7,27,0,1,2,1,4,21
d2g6cc49,1,2,11,0,0,0,0,8,14
d2g60ddp,0,0,10,0,0,0,0,0,1
d2g740t2,0,3,21,0,0,0,0,3,4
d2g69pw7,0,1,16,0,0,0,0,0,16
d2g6dffz,1,3,17,0,0,1,0,0,13
d2g6dgym,2,3,17,0,0,0,1,5,14
d2g6dbx3,0,3,11,0,0,0,0,0,0
d2g6dgsu,0,2,16,0,0,0,1,3,15
d2g60krx,1,2,17,0,0,1,0,1,1
d2g753n2,0,0,8,0,0,0,0,0,1
d2g66v82,1,2,24,0,0,0,0,1,13
d2g7590x,2,5,16,0,0,0,1,1,2
d2g6dbx3,0,3,11,0,0,0,0,0,0
d2g6fx02,0,0,3,0,0,0,0,0,0
d2g6gm3f,1,2,18,0,0,0,0,0,4
d2g6er1s,0,2,26,0,0,0,0,0,8
d2g6ctth,2,3,9,0,0,0,0,0,2
d2g6ejqt,0,2,26,0,0,0,0,0,4
d2g66d5y,0,3,21,0,0,1,0,0,11
d2g66jfz,1,3,13,0,0,0,1,5,10
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6gndb,2,4,15,0,0,0,3,3,9
d2g6e5vw,0,5,19,0,0,0,0,1,5
d2g666f5,1,1,21,0,0,1,0,7,16
d2g6fq12,0,5,11,0,0,1,0,0,2
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g64x6e,0,1,11,0,0,0,0,3,6
d2g64x6b,0,0,10,0,0,0,0,1,6
d2g6dxgf,1,3,11,0,0,0,0,0,1
d2g6g4ws,0,0,8,0,0,0,0,0,8
d2g6g4sv,0,2,8,0,0,0,0,0,6
d2g6gh8p,0,0,14,0,0,2,0,0,9
d2g6dbgs,1,3,21,0,0,0,0,0,7
d2g6e56b,1,1,16,0,0,0,0,0,5
d2g6fy48,1,3,13,0,0,0,1,2,6
d2g752wc,0,1,14,0,0,0,0,0,4
d2g6gjdu,2,6,19,0,0,0,0,1,6
d2g6df92,0,2,18,0,0,2,0,4,13
d2g668fn,0,6,30,0,0,1,1,2,15
d2g754zm,2,3,18,0,0,0,4,5,11
d2g6ens5,0,4,20,0,0,0,0,0,9
d2g6dbxg,0,3,11,0,0,0,0,0,0
d2g6dg12,0,0,17,0,0,2,0,0,8
d2g6g549,0,0,15,0,0,0,0,0,14
d2g6e007,0,0,5,0,0,0,0,0,0
d2g752qy,0,2,13,0,0,0,0,0,5
d2g6df92,0,2,18,0,0,2,0,4,13
d2g6df92,0,2,18,0,0,2,0,4,13
d2g6ghqe,0,0,12,0,0,0,1,1,13
d2g66vgz,0,2,6,0,0,0,0,0,2
d2g6c8mc,1,2,21,0,1,2,0,0,17
d2g6gnx8,0,3,13,0,0,0,0,0,7
d2g6dyhr,0,1,8,0,0,1,0,0,10
d2g6dny3,0,2,12,0,0,1,0,2,7
d2g752qu,1,2,14,0,0,0,0,0,5
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6enyr,0,2,16,0,0,0,0,2,13
d2g6fbfu,0,3,10,0,0,1,0,0,4
d2g6g0tw,0,0,13,0,0,0,0,1,3
d2g6g4r8,1,1,5,0,0,0,0,0,1
d2g6eh3g,0,7,27,0,0,0,0,0,11
d2g6c423,2,5,13,0,0,0,0,0,2
d2g63gzs,0,2,15,0,0,2,0,0,6
d2g66vdh,1,2,11,0,0,0,0,0,2
d2g6em0r,0,6,21,0,0,0,0,1,2
d2g66sve,2,4,32,0,0,1,0,4,24
d2g64x81,1,4,21,0,0,2,0,0,21
d2g6erfe,2,4,17,0,0,0,0,0,11
d2g6gm47,0,4,19,0,0,0,0,1,8
d2g6dujg,0,3,16,0,0,0,1,4,17
d2g754k5,0,2,13,0,0,0,0,0,2
d2g692yh,0,7,15,0,0,0,0,0,6
d2g68cse,0,2,10,0,0,0,2,2,5
d2g6ctts,2,5,10,0,0,0,0,0,2
d2g66vfq,0,4,13,0,0,0,0,0,3
d2g62zqc,0,0,16,0,0,0,4,6,11
d2g66e5b,2,5,27,0,0,1,0,5,23
d2g6c040,0,8,29,0,0,0,2,2,10
d2g66e58,2,5,28,0,0,1,1,6,24
d2g6c0c6,1,4,25,0,0,0,0,2,14
d2g6e1fy,1,6,13,0,0,0,0,1,1
d2g66wtt,1,8,34,0,0,2,0,11,27
d2g6eqhd,0,0,15,0,0,0,0,0,4
d2g6dg9u,0,1,10,0,0,1,0,0,6
d2g6en98,0,2,20,0,0,0,0,2,8
d2g606v7,0,2,17,0,0,0,0,0,1
d2g6fcmu,0,0,10,0,0,0,0,0,0
d2g6ej4s,1,3,28,0,0,0,0,1,3
d2g6e12e,2,6,14,0,0,0,0,0,3
d2g6eqrj,0,0,0,0,0,0,0,0,2
d2g6dg3v,0,1,12,0,0,1,0,0,2
d2g6ddxz,1,3,11,0,1,2,0,1,8
d2g71cfk,2,3,16,0,0,0,1,2,10
d2g6e42e,0,0,13,0,0,0,0,0,7
d2g6ej4k,1,3,26,0,0,0,0,1,3
d2g6g66k,1,3,20,0,0,0,0,1,8
d2g6ghvt,2,4,12,0,0,0,1,3,7
d2g6e1f2,1,4,14,0,0,0,0,1,1
d2g6dvqf,0,3,27,0,0,0,0,1,7
d2g6e1fw,3,6,14,0,0,0,1,1,1
d2g66yt8,0,0,1,0,0,0,0,0,0
d2g62qep,0,0,10,0,0,0,0,0,1
d2g63ngd,0,1,12,0,0,0,0,0,5
d2g66yc2,2,3,23,0,0,0,0,1,10
d2g66e09,0,1,28,0,1,2,0,3,29
d2g6eps6,0,2,21,0,0,0,0,2,13
d2g6fxrp,0,1,16,0,0,0,0,3,15
d2g66ek8,2,5,25,0,0,1,2,5,26
d2g66ek8,2,5,25,0,0,1,2,5,26
d2g6dwjr,2,2,17,0,0,0,0,1,6
d2g6f2u3,0,0,6,0,0,1,0,0,5
d2g6dfdw,0,2,20,0,0,1,0,1,16
d2g6ejp8,1,3,22,0,0,0,0,0,1
d2g66zxe,0,0,0,0,0,0,0,0,0
d2g61jdh,0,5,28,0,0,0,1,8,22
d2g6f6ve,0,3,18,0,0,1,2,2,11
d2g66wrq,2,9,33,0,0,0,1,7,28
d2g6e480,0,3,12,0,0,0,0,3,11
d2g6e5dk,0,3,15,0,0,0,0,2,8
d2g6dgdp,0,2,9,0,0,1,0,0,6
d2g6g4eh,0,2,10,0,0,0,0,0,3
d2g6e1fj,2,5,14,0,0,0,1,1,1
d2g6gnc3,0,0,13,0,0,1,0,0,6
d2g6e18p,0,0,18,0,0,0,0,0,5
d2g6dg66,0,2,16,0,0,1,0,0,7
d2g6enhw,0,0,23,0,0,0,0,0,6
d2g6dgnw,0,1,21,0,0,0,1,1,18
d2g6dget,0,1,14,0,0,0,0,0,8
d2g6e13g,0,6,11,0,0,0,0,0,1
d2g6dg6d,0,3,18,0,0,1,0,0,9
d2g61nhe,2,5,36,0,0,0,3,8,21
d2g6dgqm,0,2,18,0,0,0,0,4,19
d2g6f2v2,0,0,6,0,0,1,0,0,5
d2g6dxsu,1,4,10,0,0,0,0,1,2
d2g6g92s,0,0,8,0,0,0,0,0,0
d2g6df9b,0,2,19,0,0,1,0,2,14
d2g6e42g,0,0,14,0,0,0,0,0,5
d2g6e5hd,3,5,10,0,0,0,0,0,0
d2g6g1j5,0,0,4,0,0,0,0,0,3
d2g6ephz,0,1,20,0,0,0,0,8,14
d2g6df2x,1,4,13,0,1,3,3,4,12
d2g6g2rg,1,5,20,0,0,0,0,0,3
d2g6f3gh,0,0,14,0,0,1,0,0,6
d2g6ghbc,0,4,17,0,0,2,0,2,9
d2g6679w,2,4,14,0,0,2,0,0,7
d2g6er11,0,1,25,0,0,0,0,0,8
d2g6e5fj,1,4,24,0,0,0,2,2,8
d2g6dbzb,1,4,14,0,0,0,0,0,0
d2g66qp7,0,0,24,0,0,0,1,2,16
d2g66y2p,4,9,27,0,0,0,0,2,23
d2g6ff68,0,1,12,0,0,1,0,2,7
d2g6e51r,2,2,14,0,0,0,0,2,8
d2g6gkuu,0,1,16,0,0,0,0,1,9
d2g66v0j,0,3,21,0,0,0,0,1,10
d2g6ep8r,0,0,18,0,0,0,0,0,1
d2g6dufy,0,2,16,0,0,1,0,0,7
d2g6f311,0,3,14,0,0,0,0,0,0
d2g667fy,0,1,17,0,0,1,1,1,9
d2g6end7,0,6,20,0,0,0,0,1,7
d2g66jzn,0,0,9,0,0,1,0,0,1
d2g66x2t,0,2,22,0,0,0,2,4,18
d2g66ek8,2,5,25,0,0,1,2,5,26
d2g61ynh,1,5,19,1,1,1,0,0,1
d2g6fybe,0,5,21,0,0,0,0,0,8
d2g6c4jg,0,3,19,0,0,0,1,7,26
d2g66yt8,0,0,1,0,0,0,0,0,0
d2g6cebu,2,6,13,0,0,0,0,1,7
d2g6g7s7,0,1,20,0,0,0,0,1,11
d2g6e41m,0,3,15,0,0,0,0,1,4
d2g6ffww,0,1,15,0,0,2,0,0,2
d2g6drvy,0,0,9,0,0,1,0,0,3
d2g68gc5,2,6,19,0,0,0,0,0,9
d2g6dfbq,0,1,13,0,1,2,0,0,5
d2g6e4ky,0,0,13,0,0,0,0,0,0
d2g64kwq,0,2,12,0,0,0,1,3,15
d2g6gnp5,0,1,9,0,0,0,0,1,1
d2g6gnp5,0,1,9,0,0,0,0,1,1
d2g6gr6d,0,1,15,0,0,0,2,5,27
d2g6dvdj,1,2,14,0,0,1,0,1,5
d2g6dgfb,0,2,12,0,0,0,0,0,6
d2g6f3jr,0,2,11,0,0,2,0,2,7
d2g6gr6d,0,1,15,0,0,0,2,5,27
d2g6fbjy,0,0,14,0,0,1,0,1,3
d2g6eh5r,3,6,23,0,0,0,0,2,5
d2g6e5ed,1,2,25,0,0,0,0,0,7
d2g66v67,0,1,9,0,0,0,0,0,1
d2g6gr6d,0,1,15,0,0,0,2,5,27
d2g6ehck,0,6,29,0,0,0,0,1,7
d2g68gc5,2,6,19,0,0,0,0,0,9
d2g6e4bt,1,2,15,0,0,0,0,1,11
d2g66v67,0,1,9,0,0,0,0,0,1
d2g6g2tz,4,7,24,0,0,0,0,0,6
d2g6g6yt,2,3,14,0,0,0,0,0,6
d2g6gr6d,0,1,15,0,0,0,2,5,27
d2g6gr6d,0,1,15,0,0,0,2,5,27
d2g6f339,1,3,16,0,0,0,0,0,0
d2g752x5,0,0,13,0,0,0,0,0,3
d2g61xnf,0,0,10,0,0,0,0,0,7
d2g753n2,0,0,8,0,0,0,0,0,1
d2g64tbe,1,6,24,1,1,3,1,3,22
d2g753n2,0,0,8,0,0,0,0,0,1
d2g6dfrg,0,3,13,0,0,0,0,3,9
d2g753n2,0,0,8,0,0,0,0,0,1
d2g6g4eh,0,2,10,0,0,0,0,0,3
d2g6fbn6,0,1,16,0,0,0,0,0,4
d2g6e42f,0,0,15,0,0,0,0,0,5
d2g6eh94,3,5,28,0,0,0,0,0,14
d2g6gh0n,0,1,12,0,0,1,0,0,10
d2g6g3gx,1,7,30,0,0,0,0,0,7
d2g6g889,0,4,17,0,0,0,0,0,1
d2g6dg1n,0,1,14,0,1,2,0,0,4
d2g6f8tr,0,0,7,0,0,0,0,0,2
d2g66ehc,0,3,28,0,0,0,0,3,23
d2g6dbx6,0,3,13,0,0,0,0,0,0
d2g6f26z,0,0,0,0,0,0,0,0,0
d2g66es7,2,6,28,0,0,0,3,7,30
d2g69fes,0,5,20,0,0,0,0,5,31
d2g66whf,2,7,35,0,0,1,1,5,37
d2g6fxb2,0,0,5,0,0,0,0,0,1
d2g664s6,1,3,17,0,0,1,0,3,15
